arquivo_zip,nome_arquivo,regiao,ip_sensor,tamanho_compactado,tamanho_original
e3/ap-southeast-2c-3.27.138.179-20231128-0148.pcap.gz,ap-southeast-2c-3.27.138.179-20231128-0148.pcap.gz,ap-southeast-2,3.27.138.179,590563,590535
e3/ap-southeast-2c-3.27.138.179-20231129-0148.pcap.gz,ap-southeast-2c-3.27.138.179-20231129-0148.pcap.gz,ap-southeast-2,3.27.138.179,612703,612675
e3/ap-southeast-2c-3.27.138.179-20231130-0148.pcap.gz,ap-southeast-2c-3.27.138.179-20231130-0148.pcap.gz,ap-southeast-2,3.27.138.179,665760,665732
e3/ap-southeast-2c-3.27.138.179-20231201-0148.pcap.gz,ap-southeast-2c-3.27.138.179-20231201-0148.pcap.gz,ap-southeast-2,3.27.138.179,472878,472850
e3/ap-southeast-2c-3.27.145.46-20231210-2026.pcap.gz,ap-southeast-2c-3.27.145.46-20231210-2026.pcap.gz,ap-southeast-2,3.27.145.46,674637,674609
e3/ap-southeast-2c-3.27.145.46-20231211-2026.pcap.gz,ap-southeast-2c-3.27.145.46-20231211-2026.pcap.gz,ap-southeast-2,3.27.145.46,819870,819842
e3/ap-southeast-2c-3.27.145.46-20231212-2026.pcap.gz,ap-southeast-2c-3.27.145.46-20231212-2026.pcap.gz,ap-southeast-2,3.27.145.46,763201,763173
e3/ap-southeast-2c-3.27.145.46-20231213-2026.pcap.gz,ap-southeast-2c-3.27.145.46-20231213-2026.pcap.gz,ap-southeast-2,3.27.145.46,724166,724138
e3/ap-southeast-2c-3.27.145.46-20231214-2026.pcap.gz,ap-southeast-2c-3.27.145.46-20231214-2026.pcap.gz,ap-southeast-2,3.27.145.46,776891,776863
e3/ap-southeast-2c-3.27.145.46-20231215-2027.pcap.gz,ap-southeast-2c-3.27.145.46-20231215-2027.pcap.gz,ap-southeast-2,3.27.145.46,787228,787200
e3/ap-southeast-2c-3.27.145.46-20231216-2027.pcap.gz,ap-southeast-2c-3.27.145.46-20231216-2027.pcap.gz,ap-southeast-2,3.27.145.46,751004,750976
e3/ap-southeast-2c-3.27.145.46-20231217-2027.pcap.gz,ap-southeast-2c-3.27.145.46-20231217-2027.pcap.gz,ap-southeast-2,3.27.145.46,46294,46266
e3/ap-southeast-2c-3.27.154.8-20231205-0848.pcap.gz,ap-southeast-2c-3.27.154.8-20231205-0848.pcap.gz,ap-southeast-2,3.27.154.8,176185,176157
e3/ap-southeast-2c-3.27.16.169-20231126-0905.pcap.gz,ap-southeast-2c-3.27.16.169-20231126-0905.pcap.gz,ap-southeast-2,3.27.16.169,737898,737870
e3/ap-southeast-2c-3.27.16.169-20231127-0905.pcap.gz,ap-southeast-2c-3.27.16.169-20231127-0905.pcap.gz,ap-southeast-2,3.27.16.169,943328,943300
e3/ap-southeast-2c-3.27.16.169-20231128-0905.pcap.gz,ap-southeast-2c-3.27.16.169-20231128-0905.pcap.gz,ap-southeast-2,3.27.16.169,917965,917937
e3/ap-southeast-2c-3.27.16.169-20231129-0905.pcap.gz,ap-southeast-2c-3.27.16.169-20231129-0905.pcap.gz,ap-southeast-2,3.27.16.169,901205,901177
e3/ap-southeast-2c-3.27.16.169-20231130-0905.pcap.gz,ap-southeast-2c-3.27.16.169-20231130-0905.pcap.gz,ap-southeast-2,3.27.16.169,861052,861024
e3/ap-southeast-2c-3.27.18.67-20231010-0126.pcap.gz,ap-southeast-2c-3.27.18.67-20231010-0126.pcap.gz,ap-southeast-2,3.27.18.67,782866,782838
e3/ap-southeast-2c-3.27.18.67-20231011-0126.pcap.gz,ap-southeast-2c-3.27.18.67-20231011-0126.pcap.gz,ap-southeast-2,3.27.18.67,687644,687616
e3/ap-southeast-2c-3.27.18.67-20231012-0126.pcap.gz,ap-southeast-2c-3.27.18.67-20231012-0126.pcap.gz,ap-southeast-2,3.27.18.67,726265,726237
e3/ap-southeast-2c-3.27.18.67-20231013-0126.pcap.gz,ap-southeast-2c-3.27.18.67-20231013-0126.pcap.gz,ap-southeast-2,3.27.18.67,753708,753680
e3/ap-southeast-2c-3.27.18.67-20231014-0126.pcap.gz,ap-southeast-2c-3.27.18.67-20231014-0126.pcap.gz,ap-southeast-2,3.27.18.67,709751,709723
e3/ap-southeast-2c-3.27.18.67-20231015-0126.pcap.gz,ap-southeast-2c-3.27.18.67-20231015-0126.pcap.gz,ap-southeast-2,3.27.18.67,697273,697245
e3/ap-southeast-2c-3.27.18.67-20231016-0126.pcap.gz,ap-southeast-2c-3.27.18.67-20231016-0126.pcap.gz,ap-southeast-2,3.27.18.67,602708,602680
e3/ap-southeast-2c-3.27.2.142-20240114-1414.pcap.gz,ap-southeast-2c-3.27.2.142-20240114-1414.pcap.gz,ap-southeast-2,3.27.2.142,656222,656194
e3/ap-southeast-2c-3.27.2.142-20240115-1414.pcap.gz,ap-southeast-2c-3.27.2.142-20240115-1414.pcap.gz,ap-southeast-2,3.27.2.142,676435,676407
e3/ap-southeast-2c-3.27.2.142-20240116-1414.pcap.gz,ap-southeast-2c-3.27.2.142-20240116-1414.pcap.gz,ap-southeast-2,3.27.2.142,665275,665247
e3/ap-southeast-2c-3.27.2.142-20240117-1414.pcap.gz,ap-southeast-2c-3.27.2.142-20240117-1414.pcap.gz,ap-southeast-2,3.27.2.142,756981,756953
e3/ap-southeast-2c-3.27.2.142-20240118-1414.pcap.gz,ap-southeast-2c-3.27.2.142-20240118-1414.pcap.gz,ap-southeast-2,3.27.2.142,875199,875171
e3/ap-southeast-2c-3.27.2.142-20240119-1415.pcap.gz,ap-southeast-2c-3.27.2.142-20240119-1415.pcap.gz,ap-southeast-2,3.27.2.142,10291,10263
e3/ap-southeast-2c-3.27.249.59-20231018-2056.pcap.gz,ap-southeast-2c-3.27.249.59-20231018-2056.pcap.gz,ap-southeast-2,3.27.249.59,691284,691256
e3/ap-southeast-2c-3.27.249.59-20231019-2056.pcap.gz,ap-southeast-2c-3.27.249.59-20231019-2056.pcap.gz,ap-southeast-2,3.27.249.59,778329,778301
e3/ap-southeast-2c-3.27.249.59-20231020-2056.pcap.gz,ap-southeast-2c-3.27.249.59-20231020-2056.pcap.gz,ap-southeast-2,3.27.249.59,981379,981351
e3/ap-southeast-2c-3.27.249.59-20231021-2056.pcap.gz,ap-southeast-2c-3.27.249.59-20231021-2056.pcap.gz,ap-southeast-2,3.27.249.59,939157,939129
e3/ap-southeast-2c-3.27.249.59-20231022-2057.pcap.gz,ap-southeast-2c-3.27.249.59-20231022-2057.pcap.gz,ap-southeast-2,3.27.249.59,925198,925170
e3/ap-southeast-2c-3.27.249.59-20231023-2057.pcap.gz,ap-southeast-2c-3.27.249.59-20231023-2057.pcap.gz,ap-southeast-2,3.27.249.59,556728,556700
e3/ap-southeast-2c-3.27.250.246-20231117-0848.pcap.gz,ap-southeast-2c-3.27.250.246-20231117-0848.pcap.gz,ap-southeast-2,3.27.250.246,763196,763168
e3/ap-southeast-2c-3.27.250.246-20231118-0848.pcap.gz,ap-southeast-2c-3.27.250.246-20231118-0848.pcap.gz,ap-southeast-2,3.27.250.246,847135,847107
e3/ap-southeast-2c-3.27.250.246-20231119-0848.pcap.gz,ap-southeast-2c-3.27.250.246-20231119-0848.pcap.gz,ap-southeast-2,3.27.250.246,771971,771943
e3/ap-southeast-2c-3.27.250.246-20231120-0848.pcap.gz,ap-southeast-2c-3.27.250.246-20231120-0848.pcap.gz,ap-southeast-2,3.27.250.246,641225,641197
e3/ap-southeast-2c-3.27.250.246-20231121-0848.pcap.gz,ap-southeast-2c-3.27.250.246-20231121-0848.pcap.gz,ap-southeast-2,3.27.250.246,695850,695822
e3/ap-southeast-2c-3.27.250.246-20231122-0848.pcap.gz,ap-southeast-2c-3.27.250.246-20231122-0848.pcap.gz,ap-southeast-2,3.27.250.246,710958,710930
e3/ap-southeast-2c-3.27.250.246-20231123-0848.pcap.gz,ap-southeast-2c-3.27.250.246-20231123-0848.pcap.gz,ap-southeast-2,3.27.250.246,713624,713596
e3/ap-southeast-2c-3.27.250.246-20231124-0848.pcap.gz,ap-southeast-2c-3.27.250.246-20231124-0848.pcap.gz,ap-southeast-2,3.27.250.246,660825,660797
e3/ap-southeast-2c-3.27.250.246-20231125-0848.pcap.gz,ap-southeast-2c-3.27.250.246-20231125-0848.pcap.gz,ap-southeast-2,3.27.250.246,617499,617471
e3/ap-southeast-2c-3.27.250.246-20231126-0848.pcap.gz,ap-southeast-2c-3.27.250.246-20231126-0848.pcap.gz,ap-southeast-2,3.27.250.246,7188,7160
e3/ap-southeast-2c-3.27.35.141-20231205-0842.pcap.gz,ap-southeast-2c-3.27.35.141-20231205-0842.pcap.gz,ap-southeast-2,3.27.35.141,2656,2628
e3/ap-southeast-2c-3.27.41.118-20231010-0126.pcap.gz,ap-southeast-2c-3.27.41.118-20231010-0126.pcap.gz,ap-southeast-2,3.27.41.118,237608,237580
e3/ap-southeast-2c-3.27.46.195-20231115-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231115-2329.pcap.gz,ap-southeast-2,3.27.46.195,786292,786264
e3/ap-southeast-2c-3.27.46.195-20231116-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231116-2329.pcap.gz,ap-southeast-2,3.27.46.195,783450,783422
e3/ap-southeast-2c-3.27.46.195-20231117-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231117-2329.pcap.gz,ap-southeast-2,3.27.46.195,765405,765377
e3/ap-southeast-2c-3.27.46.195-20231118-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231118-2329.pcap.gz,ap-southeast-2,3.27.46.195,913890,913862
e3/ap-southeast-2c-3.27.46.195-20231119-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231119-2329.pcap.gz,ap-southeast-2,3.27.46.195,696135,696107
e3/ap-southeast-2c-3.27.46.195-20231120-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231120-2329.pcap.gz,ap-southeast-2,3.27.46.195,650207,650179
e3/ap-southeast-2c-3.27.46.195-20231121-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231121-2329.pcap.gz,ap-southeast-2,3.27.46.195,710243,710215
e3/ap-southeast-2c-3.27.46.195-20231122-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231122-2329.pcap.gz,ap-southeast-2,3.27.46.195,653252,653224
e3/ap-southeast-2c-3.27.46.195-20231123-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231123-2329.pcap.gz,ap-southeast-2,3.27.46.195,749713,749685
e3/ap-southeast-2c-3.27.46.195-20231124-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231124-2329.pcap.gz,ap-southeast-2,3.27.46.195,643652,643624
e3/ap-southeast-2c-3.27.46.195-20231125-2329.pcap.gz,ap-southeast-2c-3.27.46.195-20231125-2329.pcap.gz,ap-southeast-2,3.27.46.195,191721,191693
e3/ap-southeast-2c-3.27.56.9-20240103-0344.pcap.gz,ap-southeast-2c-3.27.56.9-20240103-0344.pcap.gz,ap-southeast-2,3.27.56.9,847680,847652
e3/ap-southeast-2c-3.27.56.9-20240104-0344.pcap.gz,ap-southeast-2c-3.27.56.9-20240104-0344.pcap.gz,ap-southeast-2,3.27.56.9,1022252,1022224
e3/ap-southeast-2c-3.27.56.9-20240105-0344.pcap.gz,ap-southeast-2c-3.27.56.9-20240105-0344.pcap.gz,ap-southeast-2,3.27.56.9,1140673,1140645
e3/ap-southeast-2c-3.27.56.9-20240106-0344.pcap.gz,ap-southeast-2c-3.27.56.9-20240106-0344.pcap.gz,ap-southeast-2,3.27.56.9,902605,902577
e3/ap-southeast-2c-3.27.56.9-20240107-0344.pcap.gz,ap-southeast-2c-3.27.56.9-20240107-0344.pcap.gz,ap-southeast-2,3.27.56.9,1022977,1022949
e3/ap-southeast-2c-3.27.56.9-20240108-0344.pcap.gz,ap-southeast-2c-3.27.56.9-20240108-0344.pcap.gz,ap-southeast-2,3.27.56.9,1131959,1131931
e3/ap-southeast-2c-3.27.56.9-20240109-0344.pcap.gz,ap-southeast-2c-3.27.56.9-20240109-0344.pcap.gz,ap-southeast-2,3.27.56.9,1019557,1019529
e3/ap-southeast-2c-3.27.56.9-20240110-0344.pcap.gz,ap-southeast-2c-3.27.56.9-20240110-0344.pcap.gz,ap-southeast-2,3.27.56.9,1208676,1208648
e3/ap-southeast-2c-3.27.56.9-20240111-0344.pcap.gz,ap-southeast-2c-3.27.56.9-20240111-0344.pcap.gz,ap-southeast-2,3.27.56.9,1190851,1190823
e3/ap-southeast-2c-3.27.56.9-20240112-0344.pcap.gz,ap-southeast-2c-3.27.56.9-20240112-0344.pcap.gz,ap-southeast-2,3.27.56.9,679447,679419
e3/ap-southeast-2c-3.27.6.227-20240119-1441.pcap.gz,ap-southeast-2c-3.27.6.227-20240119-1441.pcap.gz,ap-southeast-2,3.27.6.227,846411,846383
e3/ap-southeast-2c-3.27.6.227-20240120-1441.pcap.gz,ap-southeast-2c-3.27.6.227-20240120-1441.pcap.gz,ap-southeast-2,3.27.6.227,785297,785269
e3/ap-southeast-2c-3.27.6.227-20240121-1441.pcap.gz,ap-southeast-2c-3.27.6.227-20240121-1441.pcap.gz,ap-southeast-2,3.27.6.227,745844,745816
e3/ap-southeast-2c-3.27.6.227-20240122-1441.pcap.gz,ap-southeast-2c-3.27.6.227-20240122-1441.pcap.gz,ap-southeast-2,3.27.6.227,691907,691879
e3/ap-southeast-2c-3.27.6.227-20240123-1441.pcap.gz,ap-southeast-2c-3.27.6.227-20240123-1441.pcap.gz,ap-southeast-2,3.27.6.227,668601,668573
e3/ap-southeast-2c-3.27.6.227-20240124-1441.pcap.gz,ap-southeast-2c-3.27.6.227-20240124-1441.pcap.gz,ap-southeast-2,3.27.6.227,284950,284922
e3/ap-southeast-2c-3.27.64.225-20231205-1749.pcap.gz,ap-southeast-2c-3.27.64.225-20231205-1749.pcap.gz,ap-southeast-2,3.27.64.225,68852,68824
e3/ap-southeast-2c-3.27.7.77-20231010-0126.pcap.gz,ap-southeast-2c-3.27.7.77-20231010-0126.pcap.gz,ap-southeast-2,3.27.7.77,789534,789506
e3/ap-southeast-2c-3.27.83.83-20231217-2356.pcap.gz,ap-southeast-2c-3.27.83.83-20231217-2356.pcap.gz,ap-southeast-2,3.27.83.83,730506,730478
e3/ap-southeast-2c-3.27.83.83-20231218-2356.pcap.gz,ap-southeast-2c-3.27.83.83-20231218-2356.pcap.gz,ap-southeast-2,3.27.83.83,245787,245759
e3/ap-southeast-2c-3.27.85.48-20231217-2356.pcap.gz,ap-southeast-2c-3.27.85.48-20231217-2356.pcap.gz,ap-southeast-2,3.27.85.48,761829,761801
e3/ap-southeast-2c-3.27.91.77-20231009-0650.pcap.gz,ap-southeast-2c-3.27.91.77-20231009-0650.pcap.gz,ap-southeast-2,3.27.91.77,560612,560584
e3/ap-southeast-2c-52.62.137.111-20231219-2011.pcap.gz,ap-southeast-2c-52.62.137.111-20231219-2011.pcap.gz,ap-southeast-2,52.62.137.111,740666,740638
e3/ap-southeast-2c-52.62.137.111-20231220-2011.pcap.gz,ap-southeast-2c-52.62.137.111-20231220-2011.pcap.gz,ap-southeast-2,52.62.137.111,797195,797167
e3/ap-southeast-2c-52.62.137.111-20231221-2011.pcap.gz,ap-southeast-2c-52.62.137.111-20231221-2011.pcap.gz,ap-southeast-2,52.62.137.111,825432,825404
e3/ap-southeast-2c-52.62.137.111-20231222-2011.pcap.gz,ap-southeast-2c-52.62.137.111-20231222-2011.pcap.gz,ap-southeast-2,52.62.137.111,786743,786715
e3/ap-southeast-2c-52.62.137.111-20231223-2011.pcap.gz,ap-southeast-2c-52.62.137.111-20231223-2011.pcap.gz,ap-southeast-2,52.62.137.111,841805,841777
e3/ap-southeast-2c-52.62.137.111-20231224-2011.pcap.gz,ap-southeast-2c-52.62.137.111-20231224-2011.pcap.gz,ap-southeast-2,52.62.137.111,753894,753866
e3/ap-southeast-2c-52.62.137.111-20231225-2011.pcap.gz,ap-southeast-2c-52.62.137.111-20231225-2011.pcap.gz,ap-southeast-2,52.62.137.111,308104,308076
e3/ap-southeast-2c-52.63.22.108-20231203-0734.pcap.gz,ap-southeast-2c-52.63.22.108-20231203-0734.pcap.gz,ap-southeast-2,52.63.22.108,661119,661091
e3/ap-southeast-2c-52.63.22.108-20231204-0735.pcap.gz,ap-southeast-2c-52.63.22.108-20231204-0735.pcap.gz,ap-southeast-2,52.63.22.108,663417,663389
e3/ap-southeast-2c-52.63.22.108-20231205-0735.pcap.gz,ap-southeast-2c-52.63.22.108-20231205-0735.pcap.gz,ap-southeast-2,52.63.22.108,464539,464511
e3/ap-southeast-2c-52.63.95.240-20231201-1951.pcap.gz,ap-southeast-2c-52.63.95.240-20231201-1951.pcap.gz,ap-southeast-2,52.63.95.240,637936,637908
e3/ap-southeast-2c-52.63.95.240-20231202-1951.pcap.gz,ap-southeast-2c-52.63.95.240-20231202-1951.pcap.gz,ap-southeast-2,52.63.95.240,333982,333954
e3/ap-southeast-2c-52.64.155.241-20231016-2302.pcap.gz,ap-southeast-2c-52.64.155.241-20231016-2302.pcap.gz,ap-southeast-2,52.64.155.241,589963,589935
e3/ap-southeast-2c-52.64.155.241-20231017-2302.pcap.gz,ap-southeast-2c-52.64.155.241-20231017-2302.pcap.gz,ap-southeast-2,52.64.155.241,589625,589597
e3/ap-southeast-2c-52.64.155.241-20231018-2302.pcap.gz,ap-southeast-2c-52.64.155.241-20231018-2302.pcap.gz,ap-southeast-2,52.64.155.241,111887,111859
e3/ap-southeast-2c-54.206.100.82-20231205-2046.pcap.gz,ap-southeast-2c-54.206.100.82-20231205-2046.pcap.gz,ap-southeast-2,54.206.100.82,586544,586516
e3/ap-southeast-2c-54.206.100.82-20231206-2046.pcap.gz,ap-southeast-2c-54.206.100.82-20231206-2046.pcap.gz,ap-southeast-2,54.206.100.82,684291,684263
e3/ap-southeast-2c-54.206.100.82-20231207-2046.pcap.gz,ap-southeast-2c-54.206.100.82-20231207-2046.pcap.gz,ap-southeast-2,54.206.100.82,744861,744833
e3/ap-southeast-2c-54.206.100.82-20231208-2046.pcap.gz,ap-southeast-2c-54.206.100.82-20231208-2046.pcap.gz,ap-southeast-2,54.206.100.82,655637,655609
e3/ap-southeast-2c-54.206.100.82-20231209-2046.pcap.gz,ap-southeast-2c-54.206.100.82-20231209-2046.pcap.gz,ap-southeast-2,54.206.100.82,560370,560342
e3/ap-southeast-2c-54.206.32.73-20240102-1611.pcap.gz,ap-southeast-2c-54.206.32.73-20240102-1611.pcap.gz,ap-southeast-2,54.206.32.73,786504,786476
e3/ap-southeast-2c-54.206.32.73-20240103-1611.pcap.gz,ap-southeast-2c-54.206.32.73-20240103-1611.pcap.gz,ap-southeast-2,54.206.32.73,826366,826338
e3/ap-southeast-2c-54.206.32.73-20240104-1611.pcap.gz,ap-southeast-2c-54.206.32.73-20240104-1611.pcap.gz,ap-southeast-2,54.206.32.73,846241,846213
e3/ap-southeast-2c-54.206.32.73-20240105-1611.pcap.gz,ap-southeast-2c-54.206.32.73-20240105-1611.pcap.gz,ap-southeast-2,54.206.32.73,739833,739805
e3/ap-southeast-2c-54.206.32.73-20240106-1611.pcap.gz,ap-southeast-2c-54.206.32.73-20240106-1611.pcap.gz,ap-southeast-2,54.206.32.73,767963,767935
e3/ap-southeast-2c-54.206.32.73-20240107-1611.pcap.gz,ap-southeast-2c-54.206.32.73-20240107-1611.pcap.gz,ap-southeast-2,54.206.32.73,860123,860095
e3/ap-southeast-2c-54.206.32.73-20240108-1611.pcap.gz,ap-southeast-2c-54.206.32.73-20240108-1611.pcap.gz,ap-southeast-2,54.206.32.73,865401,865373
e3/ap-southeast-2c-54.206.32.73-20240109-1611.pcap.gz,ap-southeast-2c-54.206.32.73-20240109-1611.pcap.gz,ap-southeast-2,54.206.32.73,894352,894324
e3/ap-southeast-2c-54.206.32.73-20240110-1612.pcap.gz,ap-southeast-2c-54.206.32.73-20240110-1612.pcap.gz,ap-southeast-2,54.206.32.73,950274,950246
e3/ap-southeast-2c-54.206.32.73-20240111-1612.pcap.gz,ap-southeast-2c-54.206.32.73-20240111-1612.pcap.gz,ap-southeast-2,54.206.32.73,883015,882987
e3/ap-southeast-2c-54.206.32.73-20240112-1612.pcap.gz,ap-southeast-2c-54.206.32.73-20240112-1612.pcap.gz,ap-southeast-2,54.206.32.73,411726,411698
e3/ap-southeast-2c-54.206.45.2-20231001-0008.pcap.gz,ap-southeast-2c-54.206.45.2-20231001-0008.pcap.gz,ap-southeast-2,54.206.45.2,680329,680301
e3/ap-southeast-2c-54.206.45.2-20231002-0008.pcap.gz,ap-southeast-2c-54.206.45.2-20231002-0008.pcap.gz,ap-southeast-2,54.206.45.2,683857,683829
e3/ap-southeast-2c-54.206.45.2-20231003-0008.pcap.gz,ap-southeast-2c-54.206.45.2-20231003-0008.pcap.gz,ap-southeast-2,54.206.45.2,713283,713255
e3/ap-southeast-2c-54.206.45.2-20231004-0008.pcap.gz,ap-southeast-2c-54.206.45.2-20231004-0008.pcap.gz,ap-southeast-2,54.206.45.2,926389,926361
e3/ap-southeast-2c-54.206.45.2-20231005-0008.pcap.gz,ap-southeast-2c-54.206.45.2-20231005-0008.pcap.gz,ap-southeast-2,54.206.45.2,807678,807650
e3/ap-southeast-2c-54.206.45.2-20231006-0008.pcap.gz,ap-southeast-2c-54.206.45.2-20231006-0008.pcap.gz,ap-southeast-2,54.206.45.2,752595,752567
e3/ap-southeast-2c-54.206.45.2-20231007-0008.pcap.gz,ap-southeast-2c-54.206.45.2-20231007-0008.pcap.gz,ap-southeast-2,54.206.45.2,757128,757100
e3/ap-southeast-2c-54.206.45.2-20231008-0009.pcap.gz,ap-southeast-2c-54.206.45.2-20231008-0009.pcap.gz,ap-southeast-2,54.206.45.2,794806,794778
e3/ap-southeast-2c-54.206.45.2-20231009-0009.pcap.gz,ap-southeast-2c-54.206.45.2-20231009-0009.pcap.gz,ap-southeast-2,54.206.45.2,244609,244581
e3/ap-southeast-2c-54.206.84.145-20231205-0835.pcap.gz,ap-southeast-2c-54.206.84.145-20231205-0835.pcap.gz,ap-southeast-2,54.206.84.145,2700,2672
e3/ap-southeast-2c-54.206.88.172-20231210-2026.pcap.gz,ap-southeast-2c-54.206.88.172-20231210-2026.pcap.gz,ap-southeast-2,54.206.88.172,465062,465034
e3/ap-southeast-2c-54.252.162.231-20231117-0847.pcap.gz,ap-southeast-2c-54.252.162.231-20231117-0847.pcap.gz,ap-southeast-2,54.252.162.231,851329,851301
e3/ap-southeast-2c-54.252.162.231-20231118-0848.pcap.gz,ap-southeast-2c-54.252.162.231-20231118-0848.pcap.gz,ap-southeast-2,54.252.162.231,776646,776618
e3/ap-southeast-2c-54.252.162.231-20231119-0848.pcap.gz,ap-southeast-2c-54.252.162.231-20231119-0848.pcap.gz,ap-southeast-2,54.252.162.231,783814,783786
e3/ap-southeast-2c-54.252.162.231-20231120-0848.pcap.gz,ap-southeast-2c-54.252.162.231-20231120-0848.pcap.gz,ap-southeast-2,54.252.162.231,736477,736449
e3/ap-southeast-2c-54.252.162.231-20231121-0848.pcap.gz,ap-southeast-2c-54.252.162.231-20231121-0848.pcap.gz,ap-southeast-2,54.252.162.231,727507,727479
e3/ap-southeast-2c-54.252.162.231-20231122-0848.pcap.gz,ap-southeast-2c-54.252.162.231-20231122-0848.pcap.gz,ap-southeast-2,54.252.162.231,671759,671731
e3/ap-southeast-2c-54.252.162.231-20231123-0848.pcap.gz,ap-southeast-2c-54.252.162.231-20231123-0848.pcap.gz,ap-southeast-2,54.252.162.231,704439,704411
e3/ap-southeast-2c-54.252.162.231-20231124-0848.pcap.gz,ap-southeast-2c-54.252.162.231-20231124-0848.pcap.gz,ap-southeast-2,54.252.162.231,772266,772238
e3/ap-southeast-2c-54.252.162.231-20231125-0848.pcap.gz,ap-southeast-2c-54.252.162.231-20231125-0848.pcap.gz,ap-southeast-2,54.252.162.231,635473,635445
e3/ap-southeast-2c-54.252.166.37-20231210-2026.pcap.gz,ap-southeast-2c-54.252.166.37-20231210-2026.pcap.gz,ap-southeast-2,54.252.166.37,721553,721525
e3/ap-southeast-2c-54.252.166.37-20231211-2026.pcap.gz,ap-southeast-2c-54.252.166.37-20231211-2026.pcap.gz,ap-southeast-2,54.252.166.37,646718,646690
e3/ap-southeast-2c-54.252.166.37-20231212-2026.pcap.gz,ap-southeast-2c-54.252.166.37-20231212-2026.pcap.gz,ap-southeast-2,54.252.166.37,568694,568666
e3/ap-southeast-2c-54.252.166.37-20231213-2026.pcap.gz,ap-southeast-2c-54.252.166.37-20231213-2026.pcap.gz,ap-southeast-2,54.252.166.37,611795,611767
e3/ap-southeast-2c-54.252.166.37-20231214-2027.pcap.gz,ap-southeast-2c-54.252.166.37-20231214-2027.pcap.gz,ap-southeast-2,54.252.166.37,676687,676659
e3/ap-southeast-2c-54.252.166.37-20231215-2027.pcap.gz,ap-southeast-2c-54.252.166.37-20231215-2027.pcap.gz,ap-southeast-2,54.252.166.37,672082,672054
e3/ap-southeast-2c-54.252.166.37-20231216-2027.pcap.gz,ap-southeast-2c-54.252.166.37-20231216-2027.pcap.gz,ap-southeast-2,54.252.166.37,678200,678172
e3/ap-southeast-2c-54.252.166.37-20231217-2027.pcap.gz,ap-southeast-2c-54.252.166.37-20231217-2027.pcap.gz,ap-southeast-2,54.252.166.37,45064,45036
e3/ap-southeast-2c-54.252.169.90-20231010-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231010-0126.pcap.gz,ap-southeast-2,54.252.169.90,663855,663827
e3/ap-southeast-2c-54.252.169.90-20231011-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231011-0126.pcap.gz,ap-southeast-2,54.252.169.90,652043,652015
e3/ap-southeast-2c-54.252.169.90-20231012-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231012-0126.pcap.gz,ap-southeast-2,54.252.169.90,674492,674464
e3/ap-southeast-2c-54.252.169.90-20231013-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231013-0126.pcap.gz,ap-southeast-2,54.252.169.90,646787,646759
e3/ap-southeast-2c-54.252.169.90-20231014-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231014-0126.pcap.gz,ap-southeast-2,54.252.169.90,648862,648834
e3/ap-southeast-2c-54.252.169.90-20231015-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231015-0126.pcap.gz,ap-southeast-2,54.252.169.90,704263,704235
e3/ap-southeast-2c-54.252.169.90-20231016-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231016-0126.pcap.gz,ap-southeast-2,54.252.169.90,614908,614880
e3/ap-southeast-2c-54.252.169.90-20231017-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231017-0126.pcap.gz,ap-southeast-2,54.252.169.90,616751,616723
e3/ap-southeast-2c-54.252.169.90-20231018-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231018-0126.pcap.gz,ap-southeast-2,54.252.169.90,623228,623200
e3/ap-southeast-2c-54.252.169.90-20231019-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231019-0126.pcap.gz,ap-southeast-2,54.252.169.90,748225,748197
e3/ap-southeast-2c-54.252.169.90-20231020-0126.pcap.gz,ap-southeast-2c-54.252.169.90-20231020-0126.pcap.gz,ap-southeast-2,54.252.169.90,762973,762945
e3/ap-southeast-2c-54.252.169.90-20231021-0127.pcap.gz,ap-southeast-2c-54.252.169.90-20231021-0127.pcap.gz,ap-southeast-2,54.252.169.90,683779,683751
e3/ap-southeast-2c-54.252.169.90-20231022-0127.pcap.gz,ap-southeast-2c-54.252.169.90-20231022-0127.pcap.gz,ap-southeast-2,54.252.169.90,688903,688875
